grid_id,latitude,longitude,industrial_fire_risk,risk_level,risk_rank,industrial_fire_candidate,detections_30d,active_days_30d,avg_frp_30d,max_frp_30d,industrial_context_score,industrial_area_count,factory_count,warehouse_count,power_plant_count,manufacturing_count,refinery_count,storage_count,chemical_count,steel_count,oil_count,gas_count,recent_thermal_score,has_recent_firms,has_industrial_context
27.60_76.10,27.61897125,76.13073625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
23.65_76.10,23.65859625,76.1194775,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.75_84.70,26.75883375,84.73654375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.60_84.70,26.6224575,84.72295,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.05_82.80,26.08034,82.82096625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.55_83.20,25.58203625,83.22797375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.25_78.60,27.275125000000003,78.6263,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.35_82.00,24.37754,82.0351475,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.55_81.25,26.57941875,81.28368999999999,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.35_82.60,25.38609375,82.62240375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.25_79.80,25.2717825,79.81636875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.55_80.70,29.59463375,80.71867125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.10_81.65,28.12075625,81.67139125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
25.35_84.80,25.3766525,84.82186625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
23.65_81.10,23.67192125,81.1289275,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.40_75.65,24.42315375,75.67508,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.60_78.30,28.62261125,78.3287975,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.30_81.30,25.31454125,81.31442125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.05_81.80,25.08573625,81.83865875000001,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.85_84.60,24.86329,84.61132,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.80_82.75,24.82641375,82.76642375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.20_78.85,28.23620375,78.873755,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.40_84.20,28.4293875,84.21257375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.80_79.10,27.81841625,79.11833250000001,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.10_79.15,25.1234375,79.18012125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.75_78.70,28.77415375,78.72075,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
30.10_77.45,30.12733,77.48361125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.90_84.65,24.91596875,84.68904375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
23.95_84.95,23.96897875,84.990135,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.90_79.55,24.92474375,79.5764375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
27.90_78.25,27.9340975,78.27591875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
30.45_78.85,30.48063875,78.874875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.10_80.35,26.14004125,80.36954375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
27.25_81.55,27.27080875,81.57319875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
29.55_80.65,29.551905,80.67678125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.45_78.90,25.47757,78.93489125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
23.70_76.30,23.7210875,76.31970874999999,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.40_74.60,25.4277825,74.61004875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.10_83.70,24.11451375,83.7166275,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.75_80.90,29.75884375,80.91471375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
30.05_80.45,30.06715,80.494245,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.35_80.00,25.38708375,80.03591375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.00_77.85,28.02837,77.866895,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.30_78.15,25.32551125,78.1732375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.20_84.75,25.224045,84.77745625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
23.55_75.25,23.56959375,75.27629125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.90_81.80,28.91863875,81.81421625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.05_78.30,26.06958,78.3209975,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.65_82.15,25.68403875,82.17865625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.90_77.20,27.92323,77.23070625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.55_79.95,25.57233,79.98179999999999,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.10_75.75,24.1310575,75.79374,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.05_77.00,24.06418875,77.04519125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.10_78.90,25.12937125,78.9285175,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.00_82.30,29.0171725,82.33601,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.00_75.05,27.0181975,75.0535325,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.65_76.25,27.679005,76.25987375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.20_79.15,28.23180375,79.1729075,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.90_77.35,26.9142475,77.37293875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.00_80.30,25.026815,80.32845,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
23.70_74.85,23.71854375,74.87736875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.65_82.60,25.6885525,82.6209425,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.25_81.25,27.27040625,81.2912625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.45_83.85,28.45383125,83.88641750000001,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
31.30_78.05,31.32014875,78.0911475,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.15_78.80,27.16666,78.83448125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
23.75_75.10,23.78406625,75.11237125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,80.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1
24.50_75.90,24.52253625,75.9317475,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.60_84.80,28.60271875,84.83697125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.25_80.20,27.271645,80.21362125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
25.25_80.40,25.273455,80.42585,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.50_77.75,27.5075625,77.77230125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.55_74.95,24.59518,74.97908,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.85_82.15,29.853605,82.163645,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.35_80.40,26.37267875,80.43531375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.35_75.25,24.36569,75.264815,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.15_82.60,29.1663775,82.6205475,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.55_82.25,27.58581,82.2762475,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.35_82.35,28.35565375,82.38757,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.85_75.75,26.87337875,75.773625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,80.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1
26.90_78.50,26.9298025,78.5205875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.20_75.95,24.22504375,75.97149,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.65_79.40,27.68051125,79.43089125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
26.45_78.80,26.4799475,78.82479625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.30_84.40,26.313715,84.429795,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.75_82.15,25.77658875,82.17676875000001,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.25_77.00,24.27437125,77.0281475,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
23.90_75.25,23.92261625,75.28181875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.90_79.50,27.92704125,79.53254625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.05_81.80,26.06872125,81.81562,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
31.05_78.70,31.063105,78.73631375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.25_75.40,29.278785,75.4275925,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.55_79.40,27.5848775,79.41658875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.60_84.85,26.63104375,84.8641475,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.10_84.75,26.11989,84.77718125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.30_74.75,24.31655875,74.77405625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.50_80.35,26.52227,80.37647,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
25.40_84.60,25.42008125,84.63517374999999,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.15_76.55,24.17396375,76.5665725,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.15_75.55,24.1707325,75.56823875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.55_75.65,24.5606525,75.66666875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.90_82.25,26.926005,82.27590125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.45_79.55,27.47761625,79.58069,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.45_80.40,29.46059375,80.4348425,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.60_79.75,25.6280175,79.76666625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.50_75.15,27.5096725,75.17462375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.05_84.05,24.08678875,84.06364875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.10_79.40,28.13869,79.425295,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.20_75.90,26.21253625,75.91057,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.15_74.95,24.17128125,74.98754,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.25_78.65,26.28731125,78.67442375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
30.00_79.20,30.00666625,79.21152000000001,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.00_84.60,26.00951,84.62873625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.50_82.90,25.53002,82.9202075,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.40_80.10,25.42531375,80.13470375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.15_79.00,24.16822875,79.01378875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.20_81.90,27.22372875,81.92717,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
29.70_74.70,29.7225875,74.72906499999999,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.35_74.70,25.3774975,74.7165575,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.10_82.00,24.12767375,82.0301125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.00_76.65,24.01913125,76.68683625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.20_83.95,28.24019875,83.96709625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
29.00_82.95,29.03863875,82.96949375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.55_83.30,27.57274625,83.3302075,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
27.25_79.45,27.26224,79.46833875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.25_83.00,28.274145,83.03791875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
29.30_82.15,29.32205125,82.17829125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,80.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1
24.95_78.65,24.95936625,78.6708775,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.75_79.35,27.7878825,79.36004125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
28.50_83.15,28.53302125,83.19654625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.55_82.00,24.59134,82.01531375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.80_75.90,28.83071625,75.9303525,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.65_75.05,25.68665625,75.0758675,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.25_80.50,25.26769875,80.52813375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.65_84.80,26.6617975,84.8333825,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.60_75.75,24.61899875,75.77500375,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.50_79.40,25.530405,79.442455,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.60_83.00,24.61989875,83.02587625,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.55_79.00,26.57085375,79.0284275,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.85_81.90,28.888385,81.93362875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
24.40_74.80,24.4232175,74.80797749999999,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
28.50_78.15,28.51602875,78.185465,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
25.45_80.25,25.46328125,80.25083875,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
25.65_82.45,25.68199625,82.4695,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.65_79.55,26.665025,79.58260125,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.90_82.30,26.93380375,82.3196275,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
26.80_80.95,26.82536375,80.97138,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
27.75_77.00,27.78447625,77.02457,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
27.65_84.35,27.6777825,84.372595,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
28.80_78.20,28.81865625,78.2316675,0.0,NO ACTIVE SIGNAL,,0,0.0,0.0,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1
